customer_id,revenue,transaction_count
118397,245.36,190
118398,227.84,14
118399,887.17,173
118400,14.8,26
118401,809.61,155
118402,433.67,10
118403,2147.88,101
118404,455.12,114
118405,38.49,71
118406,35.99,209
118407,1083.44,43
118408,930.1,196
118409,222.24,225
118410,491.21,144
118411,346.27,24
118412,1718.12,111
118413,1507.48,21
118414,2072.58,93
118415,1016.64,50
118416,1211.49,79
118417,132.49,190
118418,898.95,92
118419,626.97,180
118420,1655.54,146
118421,433.45,136
118422,54.51,118
118423,464.9,137
118424,590.11,187
118425,134.44,238
118426,260.53,172
118427,466.28,198
118428,244.29,98
118429,244.96,67
118430,81.41,18
118431,1422.97,83
118432,704.14,243
118433,10.62,201
118434,735.39,141
118435,683.14,40
118436,14.89,69
118437,240.7,47
118438,476.65,103
118439,311.43,100
118440,762.51,24
118441,287.09,165
118442,93.54,44
118443,1883.59,46
118444,148.56,44
118445,642.38,75
118446,87.25,60
118447,209.5,106
118448,301.72,110
118449,116.74,74
118450,308.88,131
118451,95.49,17
118452,419.36,115
118453,554.9,179
118454,42.23,5
118455,1034.48,229
118456,112.37,247
118457,137.68,35
118458,551.39,104
118459,326.26,82
118460,355.97,219
118461,78.57,90
118462,829.27,185
118463,489.93,31
118464,82.73,77
118465,244.2,188
118466,841.45,208
118467,430.08,50
118468,67.51,150
118469,243.23,208
118470,148.99,72
118471,374.35,160
118472,936.91,146
118473,296.59,161
118474,294.0,64
118475,1188.79,173
118476,439.23,110
118477,427.58,109
118478,161.84,166
118479,477.89,158
118480,438.91,192
118481,262.8,117
118482,2348.63,42
118483,1078.07,13
118484,702.32,205
118485,395.39,196
118486,320.0,104
118487,112.22,170
118488,192.45,6
118489,753.52,238
118490,312.34,101
118491,1079.68,207
118492,90.03,27
118493,364.99,224
118494,530.6,53
118495,373.71,7
118496,1110.14,159
118497,2291.21,88
118498,71.56,194
118499,79.61,200
118500,79.82,244
118501,581.56,199
118502,243.15,113
118503,670.84,117
118504,269.99,65
118505,503.9,102
118506,744.53,8
118507,407.28,181
118508,397.73,68
118509,56.19,30
118510,274.48,121
118511,404.58,211
118512,319.93,189
118513,1165.22,37
118514,1195.06,84
118515,872.75,45
118516,245.24,108
118517,641.68,53
118518,261.5,13
118519,142.37,32
118520,219.96,118
118521,46.8,190
118522,211.57,115
118523,318.78,2
118524,1565.92,77
118525,198.01,136
118526,1173.71,224
118527,139.94,48
118528,115.96,14
118529,375.94,213
118530,568.15,33
118531,32.67,36
118532,134.91,213
118533,314.11,59
118534,210.99,198
118535,633.48,197
118536,367.86,176
118537,97.39,30
118538,1134.36,156
118539,183.3,101
118540,666.77,169
118541,766.87,76
118542,1660.55,58
118543,355.08,41
118544,488.34,11
118545,213.89,6
118546,576.88,148
118547,321.24,91
118548,297.82,157
118549,977.13,73
118550,35.74,232
118551,1078.38,176
118552,965.51,71
118553,362.98,85
118554,346.87,210
118555,234.56,126
118556,2582.69,15
118557,68.92,2
118558,456.06,97
118559,582.35,114
118560,1371.56,203
118561,767.53,53
118562,526.2,183
118563,72.11,198
118564,243.99,141
118565,84.74,172
118566,1075.21,186
118567,702.39,145
118568,718.45,169
118569,538.15,25
118570,363.67,69
118571,91.24,142
118572,210.01,117
118573,83.62,109
118574,655.33,29
118575,97.31,180
118576,615.52,30
118577,599.24,12
118578,317.45,219
118579,82.65,223
118580,199.02,111
118581,202.9,221
118582,612.63,219
118583,70.37,125
118584,893.25,197
118585,725.66,9
118586,113.09,26
118587,644.99,118
118588,562.08,27
118589,699.4,15
118590,114.7,207
118591,95.74,226
118592,144.91,14
118593,237.75,2
118594,799.13,46
118595,679.56,70
118596,1308.15,111
118597,40.21,243
118598,15.81,124
118599,610.55,80
118600,173.76,73
118601,213.29,108
118602,405.71,115
118603,64.02,80
118604,524.58,172
118605,206.63,214
118606,510.81,19
118607,907.9,120
118608,103.83,72
118609,1345.91,44
118610,388.24,45
118611,1291.51,126
118612,126.43,213
118613,473.88,67
118614,268.66,207
118615,754.1,66
118616,475.59,22
118617,351.12,145
118618,1230.84,186
118619,246.7,80
118620,134.22,175
118621,478.38,108
118622,499.12,125
118623,299.1,142
118624,343.36,113
118625,1613.89,41
118626,669.67,197
118627,68.61,55
118628,129.21,149
118629,1866.11,208
118630,658.16,31
118631,1242.82,32
118632,191.1,208
118633,687.14,120
118634,635.89,9
118635,184.56,37
118636,410.16,240
118637,503.65,9
118638,338.05,21
118639,887.75,56
118640,904.49,8
118641,960.57,24
118642,823.35,80
118643,344.8,95
118644,250.18,148
118645,900.04,5
118646,346.87,178
118647,151.43,109
118648,363.97,130
118649,86.49,195
118650,598.23,58
118651,214.68,96
118652,161.0,217
118653,1577.6,99
118654,760.02,158
118655,783.39,15
118656,498.71,221
118657,923.71,130
118658,721.82,198
118659,466.61,93
118660,1633.69,228
118661,116.35,122
118662,1445.69,22
118663,266.61,198
118664,385.81,93
118665,75.48,62
118666,398.38,81
118667,482.35,224
118668,3047.76,82
118669,1858.3,153
118670,1706.57,18
118671,224.15,234
118672,2380.29,174
118673,313.92,203
118674,964.72,197
118675,131.88,63
118676,362.44,182
118677,1700.88,125
118678,1479.03,27
118679,585.59,44
118680,809.28,190
118681,107.05,238
118682,649.45,198
118683,491.23,75
118684,58.01,232
118685,70.04,29
118686,67.39,224
118687,654.32,4
118688,86.41,69
118689,325.3,60
118690,230.79,210
118691,409.81,249
118692,622.9,72
118693,587.15,23
118694,372.34,38
118695,322.12,235
118696,263.6,62
118697,999.92,140
118698,210.87,213
118699,160.12,22
118700,689.95,96
118701,232.96,58
118702,948.65,92
118703,208.67,189
118704,615.24,146
118705,33.08,117
118706,253.52,195
118707,220.21,222
118708,858.26,77
118709,1716.46,65
118710,318.91,35
118711,881.02,167
118712,611.48,154
118713,1721.51,17
118714,843.29,50
118715,50.32,160
118716,634.63,22
118717,393.4,112
118718,18.29,39
118719,154.72,89
118720,1283.96,240
118721,1312.26,160
118722,811.85,216
118723,2012.61,120
118724,831.36,59
118725,15.13,136
118726,179.72,44
118727,25.55,245
118728,59.42,30
118729,133.49,77
118730,360.14,151
118731,950.4,123
118732,1000.13,245
118733,488.82,249
118734,1326.77,192
118735,356.64,229
118736,1109.27,77
118737,312.63,30
118738,172.33,70
118739,1250.93,94
118740,255.46,98
118741,359.99,239
118742,209.39,145
118743,553.6,216
118744,2662.29,201
118745,22.92,182
118746,1160.53,147
118747,11.97,31
118748,236.46,107
118749,102.33,153
118750,718.05,97
118751,35.97,38
118752,413.14,183
118753,184.73,50
118754,81.74,37
118755,748.81,249
118756,132.58,110
118757,136.59,163
118758,170.84,96
118759,451.87,128
118760,548.91,188
118761,18.88,214
118762,148.45,195
118763,291.91,75
118764,211.72,216
118765,1087.82,98
118766,784.9,158
118767,501.6,143
118768,216.28,75
118769,613.11,84
118770,937.79,216
118771,461.72,74
118772,777.31,167
118773,701.36,99
118774,434.01,42
118775,197.12,95
118776,694.78,27
118777,125.84,133
118778,765.9,204
118779,826.22,98
118780,873.39,126
118781,330.2,75
118782,116.89,157
118783,62.53,190
118784,690.04,91
118785,1096.93,56
118786,536.11,171
118787,87.84,208
118788,1375.89,79
118789,2269.59,141
118790,294.03,225
118791,461.72,133
118792,760.8,94
118793,676.64,114
118794,1727.7,178
118795,71.02,49
118796,444.61,90
118797,598.72,201
118798,1114.09,69
118799,1046.17,99
118800,1918.35,103
118801,368.8,183
118802,898.22,59
118803,288.68,232
118804,284.36,129
118805,156.08,103
118806,862.53,195
118807,2137.79,137
118808,158.09,26
118809,38.88,66
118810,855.17,92
118811,494.09,148
118812,1615.69,90
118813,155.34,14
118814,46.84,130
118815,349.07,122
118816,54.67,116
118817,161.76,21
118818,77.32,187
118819,136.89,19
118820,66.11,174
118821,1548.54,248
118822,173.25,15
118823,303.4,32
118824,1154.4,164
118825,575.55,206
118826,491.22,35
118827,621.35,137
118828,892.53,244
118829,1060.51,98
118830,524.51,229
118831,1113.67,223
118832,393.29,153
118833,172.37,169
118834,1070.45,44
118835,399.87,202
118836,1192.96,226
118837,30.5,49
118838,263.35,183
118839,1486.38,143
118840,153.61,111
118841,1429.67,194
118842,1548.5,230
118843,1079.14,190
118844,424.68,26
118845,530.56,170
118846,1028.64,35
118847,757.82,173
118848,507.25,32
118849,2025.95,190
118850,588.67,192
118851,1864.17,52
118852,39.55,96
118853,84.81,116
118854,310.25,115
118855,252.97,171
118856,773.32,92
118857,97.54,55
118858,1876.84,172
118859,199.22,122
118860,290.12,219
118861,170.62,79
118862,442.99,59
118863,40.21,182
118864,91.07,216
118865,694.81,85
118866,113.21,129
118867,144.28,85
118868,797.48,215
118869,58.97,150
118870,297.66,178
118871,21.67,159
118872,222.94,122
118873,610.29,178
118874,57.21,157
118875,1106.12,167
118876,1211.2,111
118877,65.46,1
118878,2350.62,65
118879,186.58,50
118880,53.92,18
118881,12.54,233
118882,272.57,49
118883,506.87,75
118884,211.87,239
118885,916.14,236
118886,640.46,117
118887,225.52,37
118888,672.71,198
118889,1420.79,116
118890,58.86,76
118891,192.72,35
118892,321.18,233
118893,354.57,105
118894,400.66,200
118895,188.79,171
118896,560.2,193
118897,527.94,171
118898,441.16,66
118899,70.38,163
118900,334.06,34
118901,230.2,170
118902,347.69,208
118903,1284.67,106
118904,337.47,8
118905,17.04,134
118906,298.87,168
118907,869.2,68
118908,767.2,151
118909,370.15,191
118910,153.69,14
118911,322.83,89
118912,424.72,186
118913,4489.55,164
118914,526.66,162
118915,602.52,230
118916,348.1,76
118917,228.86,116
118918,848.2,21
118919,351.53,173
118920,2629.09,58
118921,315.43,143
118922,45.21,45
118923,583.76,17
118924,33.88,50
118925,154.18,88
118926,228.28,183
118927,682.54,220
118928,350.84,159
118929,24.53,236
118930,489.66,31
118931,275.04,85
118932,1284.46,97
118933,356.14,10
118934,627.17,66
118935,133.51,53
118936,725.59,11
118937,648.19,184
118938,1182.13,79
118939,27.2,113
118940,306.65,89
118941,578.4,162
118942,60.0,215
118943,274.33,171
118944,1434.92,220
118945,296.29,196
118946,2123.53,131
118947,39.26,14
118948,642.62,29
118949,444.96,244
118950,357.11,122
118951,1777.61,213
118952,79.43,17
118953,1141.68,70
118954,597.6,173
118955,159.87,53
118956,1169.71,178
118957,290.44,176
118958,851.62,69
118959,256.2,65
118960,961.67,74
118961,516.17,133
118962,86.02,28
118963,534.43,224
118964,116.19,71
118965,275.45,42
118966,103.34,60
118967,21.13,2
118968,129.06,22
118969,394.34,220
118970,338.47,246
118971,358.07,225
118972,152.3,103
118973,587.85,95
118974,619.14,98
118975,231.56,10
118976,1075.03,156
118977,526.44,88
118978,634.2,206
118979,172.41,122
118980,10.31,36
118981,1012.63,189
118982,874.18,2
118983,75.73,179
118984,244.29,246
118985,551.38,162
118986,537.94,163
118987,994.31,112
118988,85.57,171
118989,291.01,117
118990,61.14,11
118991,256.82,116
118992,17.61,32
118993,1152.73,166
118994,384.38,228
118995,957.9,47
118996,40.89,106
118997,139.03,209
118998,160.13,213
118999,254.44,95
119000,821.94,5
119001,254.33,192
119002,124.49,86
119003,43.6,181
119004,51.41,29
119005,723.66,125
119006,304.22,129
119007,657.64,158
119008,583.3,154
119009,82.72,86
119010,87.09,10
119011,713.95,141
119012,648.75,25
119013,247.43,249
119014,50.29,15
119015,16.09,1
119016,179.95,75
119017,14.63,172
119018,140.73,113
119019,281.93,35
119020,74.72,141
119021,65.06,147
119022,1143.79,176
119023,450.31,140
119024,1372.51,201
119025,222.19,84
119026,575.28,82
119027,124.51,128
119028,491.61,116
119029,79.39,192
119030,11.04,153
119031,1350.69,6
119032,414.72,5
119033,1318.24,166
119034,213.11,111
119035,208.59,140
119036,265.96,183
119037,622.16,66
119038,427.13,67
119039,1307.51,154
119040,22.89,51
119041,625.84,159
119042,210.48,134
119043,109.37,30
119044,367.08,224
119045,361.66,210
119046,83.68,39
119047,122.76,9
119048,272.26,99
119049,272.81,73
119050,201.04,63
119051,90.4,108
119052,12.19,70
119053,1767.21,227
119054,1446.75,132
119055,340.49,158
119056,2664.36,173
119057,569.9,26
119058,45.67,74
119059,72.62,70
119060,1249.13,159
119061,507.2,26
119062,936.34,71
119063,1152.71,136
119064,307.05,61
119065,34.87,247
119066,114.3,213
119067,44.45,38
119068,114.58,48
119069,274.27,62
119070,72.89,97
119071,101.2,16
119072,305.13,3
119073,217.89,62
119074,325.23,184
119075,290.33,67
119076,527.08,99
119077,1393.82,215
119078,67.07,12
119079,62.27,88
119080,968.0,229
119081,363.01,125
119082,737.08,183
119083,131.3,141
119084,892.64,15
119085,1297.5,135
119086,514.59,152
119087,65.96,242
119088,1138.3,236
119089,796.28,141
119090,704.91,245
119091,28.71,19
119092,812.13,67
119093,84.22,5
119094,135.76,178
119095,440.35,229
119096,163.93,235
119097,551.39,116
119098,478.34,74
119099,67.23,192
119100,543.58,176
119101,1298.21,120
119102,97.84,177
119103,464.49,212
119104,219.17,208
119105,317.73,63
119106,179.14,108
119107,228.58,112
119108,24.67,7
119109,2006.39,98
119110,500.15,34
119111,357.28,79
119112,252.02,5
119113,397.59,185
119114,249.1,202
119115,233.07,170
119116,321.76,108
119117,171.47,72
119118,109.26,85
119119,416.65,45
119120,935.01,128
119121,92.93,199
119122,26.64,168
119123,151.72,115
119124,1959.08,9
119125,892.34,64
119126,463.0,247
119127,1334.29,107
119128,304.65,221
119129,2055.59,60
119130,185.7,148
119131,147.42,17
119132,518.12,39
119133,247.53,63
119134,502.24,22
119135,191.92,71
119136,491.06,173
119137,171.31,119
119138,36.16,156
119139,1225.98,134
119140,1083.67,209
119141,1776.76,248
119142,640.32,66
119143,583.99,61
119144,419.36,229
119145,77.3,136
119146,114.89,135
119147,180.87,208
119148,1114.35,194
119149,104.96,22
119150,1291.15,43
119151,379.89,177
119152,638.63,71
119153,68.4,154
119154,166.69,98
119155,1601.26,54
119156,164.73,39
119157,185.86,140
119158,120.07,169
119159,79.1,227
119160,142.8,2
119161,524.07,180
119162,313.82,221
119163,413.44,84
119164,75.26,53
119165,820.04,183
119166,776.46,19
119167,20.91,229
119168,251.86,237
119169,45.62,154
119170,795.36,165
119171,678.31,141
119172,1171.33,87
119173,144.86,153
119174,314.68,186
119175,111.97,175
119176,242.0,151
119177,379.33,131
119178,37.4,179
119179,637.41,78
119180,401.86,207
119181,892.93,35
119182,168.58,78
119183,1178.18,236
119184,3330.49,145
119185,1268.5,6
119186,762.3,58
119187,846.64,84
119188,436.36,176
119189,115.46,138
119190,575.11,14
119191,633.71,155
119192,2122.86,196
119193,399.68,211
119194,168.29,52
119195,585.49,112
119196,1950.65,240
119197,107.53,51
119198,207.26,45
119199,400.31,194
119200,103.29,104
119201,21.24,57
119202,215.48,155
119203,1012.62,47
119204,32.22,216
119205,290.12,170
119206,728.16,63
119207,1540.75,58
119208,2125.96,68
119209,284.06,194
119210,1511.72,46
119211,28.03,239
119212,695.05,150
119213,524.65,85
119214,153.52,54
119215,363.95,78
119216,79.37,84
119217,1036.29,98
119218,231.5,212
119219,501.81,33
119220,96.45,73
119221,125.44,110
119222,2421.44,170
119223,709.36,166
119224,1644.71,205
119225,185.38,141
119226,99.9,247
119227,359.65,104
119228,351.27,183
119229,106.15,69
119230,670.66,97
119231,234.53,58
119232,113.12,177
119233,211.72,50
119234,424.67,46
119235,658.17,129
119236,338.78,91
119237,382.85,39
119238,84.8,6
119239,1240.74,52
119240,1330.6,68
119241,585.1,232
119242,18.89,201
119243,395.09,63
119244,506.07,218
119245,2625.72,130
119246,2779.17,61
119247,984.6,152
119248,42.98,64
119249,1541.75,133
119250,484.23,65
119251,816.94,50
119252,271.44,183
119253,202.59,35
119254,321.11,199
119255,89.42,132
119256,230.86,230
119257,984.62,178
119258,29.34,213
119259,91.78,73
119260,76.83,90
119261,267.98,186
119262,2912.39,1
119263,105.19,235
119264,88.61,148
119265,1242.88,243
119266,1078.75,75
119267,26.39,32
119268,706.57,13
119269,542.78,156
119270,739.95,115
119271,351.11,138
119272,2386.79,130
119273,32.42,5
119274,143.53,124
119275,262.54,71
119276,308.72,126
119277,1281.48,225
119278,420.5,199
119279,33.08,194
119280,272.01,239
119281,279.35,249
119282,1693.27,14
119283,467.14,213
119284,514.82,114
119285,634.58,18
119286,744.92,14
119287,514.0,107
119288,145.38,245
119289,1045.92,141
119290,668.61,83
119291,687.15,149
119292,2845.67,115
119293,821.08,30
119294,893.49,35
119295,1522.12,96
119296,91.93,51
119297,354.31,183
119298,444.43,236
119299,209.7,58
119300,924.43,210
119301,728.62,71
119302,648.06,242
119303,2940.12,12
119304,160.13,118
119305,674.88,202
119306,410.82,38
119307,197.7,131
119308,97.53,174
119309,1141.12,240
119310,462.5,73
119311,881.3,185
119312,404.11,199
119313,134.22,154
119314,215.9,46
119315,250.26,109
119316,1814.75,48
119317,12.82,18
119318,2132.56,63
119319,1977.69,44
119320,2789.94,245
119321,333.69,239
119322,1669.47,57
119323,261.76,231
119324,23.32,187
119325,137.03,210
119326,1462.91,62
119327,16.93,174
119328,404.82,18
119329,49.31,122
119330,178.71,85
119331,56.11,143
119332,991.38,247
119333,457.11,134
119334,1171.94,60
119335,592.94,187
119336,1780.73,107
119337,366.55,82
119338,519.04,23
119339,439.38,160
119340,341.08,163
119341,945.27,55
119342,527.15,127
119343,818.01,163
119344,781.74,130
119345,116.01,24
119346,535.14,90
119347,121.35,119
119348,447.72,190
119349,575.72,236
119350,2955.37,118
119351,25.51,240
119352,57.84,234
119353,50.08,218
119354,264.05,44
119355,871.83,132
119356,939.13,150
119357,677.76,51
119358,1145.92,144
119359,204.94,128
119360,56.14,56
119361,39.96,30
119362,965.72,66
119363,665.48,37
119364,609.68,18
119365,217.51,147
119366,248.94,94
119367,1596.4,9
119368,42.97,159
119369,753.02,82
119370,195.27,109
119371,29.92,69
119372,688.5,74
119373,210.92,102
119374,650.33,214
119375,624.91,177
119376,392.63,40
119377,761.13,208
119378,444.99,23
119379,178.88,94
119380,672.35,60
119381,454.75,138
119382,16.4,203
119383,1169.58,92
119384,404.44,158
119385,1024.86,101
119386,1081.67,25
119387,304.36,27
119388,364.29,72
119389,278.72,111
119390,308.41,74
119391,1137.6,124
119392,785.92,230
119393,77.64,98
119394,481.2,93
119395,2759.19,17
119396,462.61,27
119397,780.59,245
119398,742.8,114
119399,225.64,23
119400,242.49,219
119401,653.82,230
119402,356.56,74
119403,432.65,208
119404,633.97,114
119405,761.58,198
119406,168.4,1
119407,89.38,89
119408,182.51,49
119409,364.17,17
119410,219.38,33
119411,430.08,32
119412,37.47,14
119413,366.42,4
119414,239.42,224
119415,392.5,62
119416,284.55,17
119417,177.2,217
119418,1182.27,115
119419,112.14,142
119420,581.86,134
119421,1302.77,11
119422,396.82,156
119423,1055.39,9
119424,76.68,72
119425,350.4,158
119426,315.35,60
119427,14.08,172
119428,302.83,166
119429,240.25,208
119430,564.03,64
119431,1402.98,212
119432,54.85,74
119433,208.36,62
119434,303.55,181
119435,313.65,227
119436,755.4,135
119437,302.95,191
119438,23.77,10
119439,629.12,21
119440,1090.67,94
119441,370.68,236
119442,445.07,198
119443,98.93,162
119444,134.64,12
119445,144.05,106
119446,291.71,203
119447,1326.55,183
